name,osm_id,amenity,x,y
,5085236070,bicycle_parking,-122.6593226,45.5228433
,5085236071,bicycle_parking,-122.6588425,45.5228705
,5085236081,bicycle_parking,-122.6598524,45.5228686
,5085236091,bicycle_parking,-122.6593776,45.5222748
Southeast 7th at Burnside,5085236104,bicycle_rental,-122.6587734,45.522723
,5085236105,bicycle_parking,-122.6587714,45.5227643
,5085236107,atm,-122.6581592,45.5228235
Kells Irish Restaurant & Pub,5130542306,restaurant,-122.6722226,45.5216411
Kell's Irish Pub,5130903968,pub,-122.6723421,45.5216762
Heartfelt Veterinary Hospital,5148923480,veterinary,-122.6541553,45.5351934
Jimmy John's,5148923483,fast_food,-122.6537074,45.5351934
Chapman Elementary School @ The Ramona,5229031104,school,-122.6847564,45.5338475
Elvis Room,5252372010,bar,-122.6609694,45.521365
BAR Botellón,5311051238,bar,-122.6595349,45.5242488
Bridgetown Bagels,5311051241,cafe,-122.6599694,45.523747
COSUBE Cafe,5314038441,cafe,-122.662081,45.5237954
Subway,5314050878,fast_food,-122.6618844,45.5318267
Columbia Bank,5365057502,bank,-122.6614454,45.5281123
Starbucks,5377125650,cafe,-122.6618975,45.530664
Kitchen Kuu,5406322365,restaurant,-122.6619658,45.5238551
Arden Wine Bar & Kitchen,5423192177,bar,-122.6814203,45.5260721
Cider Riot,5762606887,pub,-122.6573308,45.5238064
All American Ice Cream & Frozen Yogurt,5770950715,fast_food,-122.6532445,45.5324384
Amore Coffee Café,5771124721,cafe,-122.6534896,45.5325526
Auntie Anne's,5771124723,fast_food,-122.6533653,45.532799
Braganza Bubble Tea,5771246012,cafe,-122.6533255,45.5327737
Bridge City Café,5771246013,cafe,-122.6538808,45.5327686
Cajun & Grill,5771490453,fast_food,-122.6533541,45.5330149
Chicken Connection,5771490459,fast_food,-122.6532663,45.5327296
Children’s Community Clinic,5771490460,clinic,-122.6523331,45.5323119
Cinnabon,5771490461,fast_food,-122.6538445,45.5328194
Dickey's Barbecue Pit,5771490466,restaurant,-122.653779,45.5328753
Gentle Dental,5771758111,dentist,-122.6529215,45.5324397
Jamba Juice,5771758118,fast_food,-122.6528914,45.53247
Mail and More,5771832204,post_office,-122.653205,45.533035
Medi Grill,5771847628,fast_food,-122.6539356,45.5327483
Orange Julius,5771847634,fast_food,-122.6532777,45.5329049
Sarku Japan,5772016204,fast_food,-122.6537931,45.5328529
Starbucks,5772016212,cafe,-122.6553724,45.532346
Subway,5772016214,fast_food,-122.653836,45.5328073
Villa Italian Kitchen,5772016229,fast_food,-122.6537184,45.5329313
Yeung’s Lotus Express,5772016233,fast_food,-122.6531862,45.532721
Yo Yumba,5772016234,fast_food,-122.6553533,45.5325825
Rebound Clinic,5793207323,clinic,-122.6681042,45.5315208
Timber Dental East Burnside,5841129747,dentist,-122.6534032,45.5226302
Deadstock Coffee,5857395570,cafe,-122.674859,45.523682
Five Pines Dental,5891504463,dentist,-122.6757342,45.522668
Altabira City Tavern,6024089488,restaurant,-122.6612887,45.5306349
Avid Cider,6050381132,bar,-122.6803205,45.5239803
Bar Casa Vale,6051707563,restaurant,-122.6569724,45.5211083
Bistro Agnes,6067769324,restaurant,-122.6839337,45.5213861
Bless your Heart Burgers,6067847931,fast_food,-122.6722916,45.5214283
Blue Star Donuts,6075094437,cafe,-122.6838869,45.5206187
Buffalo Wild Wings,6091544721,restaurant,-122.6531569,45.5347472
Pho TNT,6096617401,restaurant,-122.6718707,45.5222885
Cafe 700,6097372254,cafe,-122.6581448,45.5311217
Cafe Today,6097565392,cafe,-122.6571034,45.5320866
Cafe Yumm!,6097640002,restaurant,-122.658388,45.5302504
Caffe Allora,6097667074,restaurant,-122.6800413,45.5268132
Canopy Central,6098098989,restaurant,-122.6804265,45.5263077
Pop Bagel,6106584962,fast_food,-122.6814234,45.5262873
Portland Burger,6107403091,fast_food,-122.6729847,45.5204885
Captain Ankeny's Pizza & Pub,6112145467,pub,-122.6722468,45.5210546
Checkerboard Pizza,6122664597,fast_food,-122.6722856,45.5214025
Citizen Baker,6127434732,cafe,-122.6608793,45.5306604
City Coffee,6127440195,cafe,-122.6572798,45.5318911
Cup and Bar,6138510554,cafe,-122.6614318,45.5239547
Delicious Donuts Shop,6141590016,fast_food,-122.6603245,45.522484
DEN,6141593063,restaurant,-122.6788082,45.5204379
Even Keel Company,6154245256,cafe,-122.6706432,45.5244193
f and b cafe,6164954516,cafe,-122.6629343,45.5240958
Garden Bar,6169814653,restaurant,-122.6777318,45.5243372
Hey Love,6173842685,restaurant,-122.6562387,45.522786
Jamba Juice,6182740203,fast_food,-122.6531388,45.532553
John's Cafe,6183017059,restaurant,-122.6777628,45.5253134
Kalé,6217874450,restaurant,-122.6715023,45.5208688
La Luna Cafe,6223574717,cafe,-122.6570315,45.5213852
Lagunitas Community Room,6226368040,pub,-122.6629276,45.5353027
Little Big Burger,6228741922,fast_food,-122.6578096,45.5302438
Little Gotham Coffee,6235064167,cafe,-122.6742602,45.5394282
Mandarin House,6240323464,restaurant,-122.6715762,45.522214
Mashita Teriyaki,6240374688,restaurant,-122.6592494,45.534615
Revelry,6242609106,restaurant,-122.6615572,45.5212605
Monte Rossa Caffe,6243267698,cafe,-122.6746674,45.5257375
Mother's Bistro & Bar,6244885685,restaurant,-122.6737719,45.5219512
,6249937729,bicycle_parking,-122.6803285,45.5267368
,6250101571,bicycle_parking,-122.6803587,45.5277458
,6250101572,bicycle_parking,-122.6803746,45.5274603
,6250384668,bicycle_parking,-122.6804026,45.5291252
,6250394705,waste_basket,-122.6815982,45.5308161
,6250394706,bicycle_parking,-122.6816158,45.5308167
Rusty Nail Pizza & Pub,6251948444,restaurant,-122.6728385,45.5280997
Santé Bar,6258439797,bar,-122.679369,45.5260792
Shake,6267028496,nightclub,-122.6742411,45.5237032
PBJ's Grilled,6274815562,restaurant,-122.6845232,45.5274686
Stag PDX,6275076498,bar,-122.67777,45.5255102
Tiger Express,6291939340,restaurant,-122.671985,45.5223144
Temptations Cafe,6294299101,cafe,-122.6540568,45.5298508
Tanner Creek Tavern,6296324800,restaurant,-122.6799388,45.5252956
NATIAN BREWERY,6321528307,pub,-122.6523782,45.522783
Tea Chai Té,6321721405,cafe,-122.6592729,45.5228142
Zoom Performance,6330129108,doctors,-122.681168,45.5302631
Subway,6330129109,fast_food,-122.6805809,45.5302717
The Fields Bar & Grill,6330150345,pub,-122.6826507,45.5313784
Via Delizia,6330150348,restaurant,-122.6825828,45.5309041
Carlita's,6330174148,restaurant,-122.6826333,45.5316354
Tea Bar,6330195141,cafe,-122.6819742,45.5316636
Care Essentials,6330195142,doctors,-122.6818376,45.5316676
Can Font,6330195143,restaurant,-122.681647,45.5316736
Pizzicato,6330195144,fast_food,-122.6816178,45.5319779
Yama Sushi & Sake Bar,6330354434,restaurant,-122.681189,45.529779
The Hairy Lobster,6330396595,restaurant,-122.6820463,45.5294681
U.S. Bank,6330396596,bank,-122.6821858,45.5298796
Daily,6330455520,restaurant,-122.6841932,45.5295312
Benchmark Physical Therapy,6330455521,doctors,-122.6841948,45.5296366
Bling,6330455522,dentist,-122.6842065,45.5298999
Greenleaf,6330455524,cafe,-122.6831668,45.52888
Bar Rione,6330455525,bar,-122.6831611,45.5287878
Piazza Italia,6330455526,restaurant,-122.6830241,45.5287887
Cool Moon Ice Cream,6330455527,ice_cream,-122.6825787,45.528778
Wells Fargo,6330455530,bank,-122.6825378,45.5292017
Olive Or Twist,6330455532,bar,-122.6825573,45.5296494
Starbucks,6330455534,cafe,-122.6826189,45.5299002
FedEx Office,6330455537,post_office,-122.6831125,45.5299294
Urban Grind Coffee,6332002071,cafe,-122.6855616,45.5294767
Pearl Thai Cafe,6332002074,fast_food,-122.6855858,45.5298923
KeyBank,6332002076,bank,-122.68568,45.5301919
Providence Express Care,6332002080,clinic,-122.6856311,45.5302986
Starbucks,6332056735,cafe,-122.6819732,45.523831
Chipotle,6332343045,fast_food,-122.6836167,45.5302197
Optima Dental,6332343046,dentist,-122.6837911,45.5302084
Bank of America,6332343049,bank,-122.6842631,45.5302723
Bodywise,6332386625,doctors,-122.6832724,45.5306659
Umpqua Bank,6332386635,bank,-122.6831017,45.5302181
Sungari Pearl,6332386636,restaurant,-122.6826641,45.5302144
Giorgio's,6332438993,restaurant,-122.683033,45.5273492
ZoomCare,6332483585,clinic,-122.684033,45.5244715
Bluehour,6332483589,restaurant,-122.6840377,45.5249139
Montesacro,6332533818,restaurant,-122.6838578,45.5270899
Cider Bite,6332533819,bar,-122.6838972,45.5270252
Columbia Bank,6332533822,bank,-122.6836261,45.5266251
Chase,6334452362,bank,-122.6822019,45.5302272
Hosmer Chiropractic Health,6334452363,doctors,-122.6821965,45.5306518
Sisters Coffee Company,6334484405,cafe,-122.6843027,45.5308815
Pearl Animal Hospital,6334500985,veterinary,-122.6812724,45.5321426
Cerulean,6334862052,pub,-122.6862821,45.5308467
On Deck,6334883053,bar,-122.6848779,45.5296142
Brix Tavern,6342589432,restaurant,-122.6848826,45.5270778
Verde Cocina,6342589434,restaurant,-122.6851349,45.5268924
River Pig Saloon,6342589437,bar,-122.6844806,45.5268858
Barista,6342589438,cafe,-122.6844815,45.5269629
Really Big Video Studios,6342602549,studio,-122.6814602,45.527121
Starbucks,6342620376,cafe,-122.6830847,45.5263948
Common Health,6344056647,doctors,-122.6858769,45.5344234
,6344312818,parking_entrance,-122.6796253,45.5316729
10 Barrel Brewing,6344321395,pub,-122.6854954,45.5258997
Back Pedal Brewing,6344321396,pub,-122.6856536,45.5258986
Portland Integrated Health and Sports Medicine,6344321398,doctors,-122.6858497,45.5258963
Khao San,6344321400,restaurant,-122.6860869,45.5258986
Black Rock,6344342532,cafe,-122.6845251,45.5275236
Paragon,6344342533,restaurant,-122.6846209,45.5273495
Mio Sushi,6344342534,restaurant,-122.6848495,45.5273395
Peter Leitner,6346326094,doctors,-122.6831108,45.5269065
Pacific University,6346326097,university,-122.6831205,45.527042
The Art Institute of Portland,6346333046,college,-122.6826873,45.524231
Holsteins,6346333050,restaurant,-122.6828997,45.5238516
Chase,6346344606,bank,-122.6839708,45.5237941
Cookie Dough Cafe,6346344611,fast_food,-122.6839855,45.5241211
Asula,6348592155,doctors,-122.6795323,45.530713
Upfor,6348620394,arts_centre,-122.6806126,45.52597
PDX Contemporary Art,6348620395,arts_centre,-122.6804003,45.5259733
Elizabeth Leach Gallery,6348620397,arts_centre,-122.6804042,45.5261074
Women to the Front,6348620398,arts_centre,-122.6804061,45.5261741
Teardrop Lounge,6348632863,bar,-122.6816527,45.5252402
Ben & Jerry's,6348632864,ice_cream,-122.6813902,45.5252433
,6357461730,parking_entrance,-122.6843951,45.5326923
The UPS Store,6357485160,post_office,-122.6841088,45.5262135
Cha! Cha! Cha!,6357485165,restaurant,-122.6835332,45.5263968
Byways Cafe,6357485166,restaurant,-122.6836295,45.5263949
Bambuza,6357495059,restaurant,-122.6809529,45.5238124
Los Gorditos,6357495061,restaurant,-122.6807242,45.5242909
Sushi Land,6357495062,restaurant,-122.6809653,45.5242835
Little Big Burger,6357495064,fast_food,-122.6809624,45.5241723
,6363758681,toilets,-122.6819239,45.5323358
,6363758682,drinking_water,-122.6821482,45.5325072
Caffè Umbria,6363970743,cafe,-122.6834263,45.5252148
Bullseye Projects,6363970747,arts_centre,-122.6840168,45.5252149
Mediterranean Exploration Company,6363970751,restaurant,-122.6844529,45.5256446
Aveda Institute,6363970752,college,-122.6844479,45.5255201
Kaplan,6363970753,college,-122.6844455,45.525462
Tilt,6363970754,restaurant,-122.6844864,45.5252223
Centrl Office,6363970755,coworking_space,-122.6849384,45.5252129
,6366474485,parking_entrance,-122.68234,45.5254381
,6366474486,parking_entrance,-122.6831184,45.525413
Garden Bar,6366583227,restaurant,-122.6823413,45.5232933
Sur La Table Culinary Program,6366583228,school,-122.6823427,45.5233694
Peet's Coffee,6366583230,cafe,-122.6825733,45.5235442
Stage 13,6366630986,studio,-122.6843658,45.5231932
Ffake,6366630987,studio,-122.6843715,45.5232676
PMC,6366630989,parking,-122.6846863,45.5232769
Gallery 903,6369206841,arts_centre,-122.6805451,45.5245459
Backwoods Brewing Company,6369206848,restaurant,-122.6824607,45.5249571
Oven and Shaker,6369206850,restaurant,-122.6827897,45.5249598
Vault Cocktail Lounge,6369206851,bar,-122.6829993,45.5247844
Pink Rabbit,6369206852,bar,-122.6830022,45.5248754
Piattino,6369206853,restaurant,-122.6830107,45.5249511
Fuller's,6369215304,restaurant,-122.6799676,45.5243049
Waterstone Gallery,6369215305,arts_centre,-122.6799632,45.5241852
Annie Meyer Gallery,6369215306,arts_centre,-122.6799611,45.5241307
Gallery 135,6369215307,arts_centre,-122.679367,45.5243212
Eleni's Philoxenia,6369215313,restaurant,-122.6799581,45.5240486
Arthouse Cafe,6369215317,cafe,-122.679281,45.5236051
The Big Legrowlski,6369215318,bar,-122.67941,45.5236024
Splash Bar,6369225788,bar,-122.6805691,45.5235869
Sanctuary,6369225789,nightclub,-122.6802991,45.5235278
Courier Coffee Roasters,6377579588,cafe,-122.6805313,45.5227652
Maurice,6377579589,restaurant,-122.6804557,45.5227475
Thai Peacock,6377579590,restaurant,-122.6802586,45.5227014
Adams and Ollman,6377579592,arts_centre,-122.6802631,45.5227991
Pond Gallery,6377579598,arts_centre,-122.6806133,45.5228851
Sizzle Pie,6377579599,fast_food,-122.6808608,45.5228592
Quality Bar,6377579600,bar,-122.6807005,45.5228193
The Roxy,6377650418,restaurant,-122.6826277,45.5225468
Scandals,6377650424,bar,-122.6827651,45.5226065
Grassa,6377702630,restaurant,-122.6836868,45.5221128
Lardo,6377702631,restaurant,-122.683556,45.522057
Jake's Famous Crawfish,6377702632,restaurant,-122.683336,45.5225055
Masu,6377702633,restaurant,-122.6840655,45.5224687
Pépé le Moko,6377765016,bar,-122.6813293,45.5219344
The Cleaners,6377765017,community_centre,-122.6813101,45.5219708
Clyde Common,6377765018,restaurant,-122.6814401,45.5219957
Stumptown,6377765019,cafe,-122.681766,45.522084
Kenny and Zuke's Delicatessen,6377765020,restaurant,-122.6819175,45.5220887
Wailua,6380205385,ice_cream,-122.6816399,45.5224853
Boxer Ramen,6380205387,restaurant,-122.6816386,45.5223077
,6380205390,toilets,-122.6817593,45.522613
Kure,6380225408,cafe,-122.6829807,45.5222987
Bamboo Sushi,6380225409,restaurant,-122.6829339,45.5223859
QuickFish,6380225412,restaurant,-122.6826636,45.5223168
Ruby Jewel,6380225413,ice_cream,-122.6830676,45.522137
Cheryl's on 12th,6380225415,restaurant,-122.6831662,45.5219534
Beneficial State Bank,6380225416,bank,-122.6825659,45.5218145
Cassidy's,6380232548,restaurant,-122.6851301,45.522469
Scooter McQuade's,6380232550,bar,-122.6849481,45.5224231
Café Voilà,6380264144,restaurant,-122.6804852,45.5212365
City Club of Portland,6380264145,social_facility,-122.6805464,45.5212522
Literary Arts,6380264149,social_facility,-122.6809839,45.5213647
Mug Shots,6380264151,cafe,-122.6810005,45.5216389
Downtown Community Public Safety Office,6380264155,police,-122.680323,45.5216058
Kask,6382619635,bar,-122.684119,45.521434
Heart,6382619637,cafe,-122.6838792,45.5214869
Tasty 'N Alder,6382643742,restaurant,-122.6835068,45.5212919
Indio Spirits,6382643746,bar,-122.6830429,45.5211468
The Green Room,6382653470,bar,-122.6833753,45.5209753
Multnomah Whiskey Library,6382653471,bar,-122.6834192,45.5209861
Chizu,6382653472,bar,-122.6834621,45.5209967
Pollo Bravo,6382653473,restaurant,-122.6835177,45.5210105
Petunia's Pies & Pastries,6382653475,restaurant,-122.6837026,45.520948
Jake's Grill,6382682698,restaurant,-122.6820986,45.5205506
Jackknife,6382682699,bar,-122.6827793,45.5205182
Starbucks,6382682700,cafe,-122.682656,45.5207421
Thai Time Café,6382682704,restaurant,-122.6828972,45.5203373
Opus Bank,6388694693,bank,-122.6793158,45.5203692
The Fresh Pot,6388694706,cafe,-122.6795627,45.5207421
Peet's Coffee,6388720156,cafe,-122.6787718,45.5205122
El Gaucho,6390177489,restaurant,-122.6786788,45.521555
The Independent Sports Bar & Grill,6390203065,bar,-122.6783356,45.5221979
Bailey's Taproom,6390203066,pub,-122.6781184,45.5225447
Mary's Club,6390214561,stripclub,-122.6778955,45.5227626
Santeria,6390214564,restaurant,-122.678052,45.5226955
Pazzo,6399658146,restaurant,-122.6785251,45.5207135
Imperial,6399658151,restaurant,-122.6785085,45.5210129
Portland Penny Diner,6399658152,cafe,-122.6784146,45.5211829
Starbucks,6399658164,cafe,-122.6780131,45.520574
,6399658165,atm,-122.6779828,45.5206518
Saucebox,6399874669,bar,-122.6777675,45.5223859
Lauretta Jean's,6399874672,cafe,-122.6770534,45.5223527
Bunk Sandwiches,6399874673,restaurant,-122.6771312,45.5222384
Little Bird,6399874674,restaurant,-122.6771672,45.522174
Paul Mitchell,6399874678,college,-122.6779076,45.522084
,6400011112,bench,-122.6847368,45.5208147
,6400011113,bench,-122.6846503,45.5207923
,6400011114,bench,-122.6845912,45.5207663
,6400011115,bench,-122.6845241,45.5207492
,6400011116,bench,-122.6844605,45.5207324
,6400011117,bench,-122.6843904,45.5207154
,6400011118,bench,-122.6849587,45.5208629
Shift Drinks,6400116371,bar,-122.6844234,45.5204984
,6405320348,parking_entrance,-122.6857466,45.5272594
,6421786972,waste_basket,-122.6813026,45.52904
,6421832192,waste_basket,-122.6815024,45.5287437
,6421832193,waste_basket,-122.6814986,45.5287446
The Plank,6422725694,bar,-122.6766243,45.5236659
Brody Theater,6422725700,theatre,-122.6772457,45.5234014
Old Town Clinic,6422725708,clinic,-122.6781525,45.5232118
Mi Mero Mole,6422834036,restaurant,-122.6752308,45.5236767
,6436888820,bench,-122.6861616,45.5328438
,6436888821,bench,-122.6860609,45.5328444
,6441365408,bench,-122.6853067,45.5224857
,6441439315,bench,-122.6823509,45.5335679
The Whiskey Bar,6442335659,nightclub,-122.6715716,45.5235489
Angelina's,6442335660,restaurant,-122.6715937,45.5237476
Floyd's Coffee Shop,6442335661,cafe,-122.6717406,45.5237457
Employment Access Center,6442335662,social_facility,-122.672193,45.5234471
Good Taste,6442335665,restaurant,-122.6742256,45.5235038
Charlie's Deli,6442335666,fast_food,-122.6742256,45.5235635
Old Town Pizza,6442418546,restaurant,-122.6730713,45.5244374
Supportive Housing,6442418547,social_facility,-122.6732227,45.5241438
Old Town Precinct,6442418549,police,-122.6732165,45.5240281
Duplex,6442418551,arts_centre,-122.6729008,45.5239615
Subway,6442418555,fast_food,-122.6726083,45.5239675
Jones,6442418564,nightclub,-122.6716889,45.5240215
Red Robe Tea House & Cafe,6442437041,cafe,-122.6736751,45.5244171
Fortune,6442437043,bar,-122.6742607,45.5239552
Davis Street Tavern,6442529987,pub,-122.6757372,45.5243818
Fifth Avenue Lounge,6442529988,nightclub,-122.6756357,45.5242525
Theo's,6442529989,restaurant,-122.6756315,45.5241888
Ground Kontrol Arcade,6442529991,pub,-122.6756231,45.5240525
,6443521020,bench,-122.6837489,45.5329607
,6443521021,bench,-122.683781,45.5329563
,6443521022,bench,-122.6838143,45.532961
,6443521023,bench,-122.6838936,45.5329739
,6443521024,bench,-122.6841541,45.5328781
,6443521025,bench,-122.6841995,45.5328773
,6443521026,bench,-122.6831035,45.5328911
,6443521027,bench,-122.6823222,45.5323998
,6443521028,bench,-122.6825616,45.5323812
,6443521029,bench,-122.6835677,45.5308745
,6443521030,bench,-122.6843711,45.5306169
Mingle Lounge,6444731301,bar,-122.674072,45.5251305
Golden Horse Seafood,6444731302,restaurant,-122.6742996,45.5251226
Republic Cafe,6444731303,restaurant,-122.6742929,45.524979
Trailhead Credit Union,6444731306,bank,-122.6726827,45.5251377
Rainbow Room,6444731307,bar,-122.6732479,45.5246787
Darcelle XV,6444731308,theatre,-122.6732583,45.5248209
CC Slaughters,6444731309,nightclub,-122.6729454,45.5246801
Kasbah Moroccan Cafe,6444731312,fast_food,-122.6726457,45.5246834
,6445785310,bench,-122.6755783,45.5254462
,6447022798,bench,-122.6842131,45.5269345
,6447022799,bench,-122.6851411,45.5265564
,6447027357,parking_entrance,-122.6801184,45.5271133
,6449012995,bench,-122.682241,45.5279678
,6449012996,bench,-122.681281,45.5283511
,6449012997,bench,-122.6812511,45.52858
,6449012998,bench,-122.6812589,45.5290187
,6449012999,bench,-122.6814465,45.5293135
,6449013000,bench,-122.6812874,45.5296354
,6449013001,bench,-122.6816042,45.5292758
,6449013002,bench,-122.6816496,45.5292785
,6449013003,bench,-122.6816477,45.5292622
,6449013004,bench,-122.6814681,45.5290026
,6449013005,bench,-122.6814681,45.5290158
,6449013006,bench,-122.6814686,45.52903
,6449013007,bench,-122.6814764,45.5290314
,6449013008,bench,-122.681665,45.5287857
,6449013009,bench,-122.6816675,45.5287929
,6450155642,bench,-122.6794512,45.5309653
,6450155643,bench,-122.6797615,45.5326236
,6450155644,bench,-122.6797738,45.5325961
,6450155645,bench,-122.6798046,45.5325875
,6450155646,bench,-122.6797993,45.5326091
,6450155647,bench,-122.6816361,45.5323477
,6450155648,bench,-122.6814599,45.531099
,6450155649,bench,-122.6814604,45.5311046
,6450155650,bench,-122.6821547,45.5311245
,6450155651,bench,-122.6821129,45.531246
,6450155652,bench,-122.6821098,45.5312622
,6450155653,bench,-122.6820731,45.5312812
,6450869926,bench,-122.6799147,45.5212328
,6451068058,bench,-122.679102,45.5323569
,6451100834,bench,-122.677009,45.528893
,6451100835,bench,-122.676938,45.5288977
,6451100836,bench,-122.6768636,45.5286809
,6451100837,bench,-122.676875,45.5286401
,6451100838,bench,-122.676863,45.5286106
,6451100839,bench,-122.6768059,45.5286639
,6451100840,bench,-122.6767872,45.5286211
,6451100841,bench,-122.6767473,45.5286098
,6451100842,bench,-122.6768252,45.5285814
,6451100843,bench,-122.6767716,45.5285661
,6451100844,bench,-122.676723,45.5285657
,6451100845,bench,-122.6765024,45.5287379
,6451100846,bench,-122.6764743,45.5287144
,6451100847,bench,-122.6778022,45.5276164
The Portland Loo,6451182489,toilets,-122.6786428,45.5238474
Golden West Hotel,6451204970,social_facility,-122.6778866,45.5253045
,6451224173,telephone,-122.6764167,45.5242897
,6451246585,bench,-122.6765805,45.5244571
,6451246586,bench,-122.6777503,45.5251157
,6451444917,bench,-122.6761469,45.5218563
,6452941821,bench,-122.6791284,45.5263256
,6452941822,bench,-122.6791296,45.5263092
,6452941823,bench,-122.679133,45.5262578
,6452941824,bench,-122.679133,45.5262501
,6452941825,bench,-122.6791265,45.5261858
,6452941826,bench,-122.6787218,45.5262025
,6452941827,bench,-122.6787237,45.5261874
,6452941828,bench,-122.6787254,45.5262518
,6452941829,bench,-122.6787254,45.5262698
,6452941830,bench,-122.6787255,45.5263242
,6452941831,bench,-122.6790473,45.5256801
,6452941832,bench,-122.6790482,45.5256507
,6452941833,bench,-122.6790496,45.5255867
,6452941834,bench,-122.679051,45.5255627
,6452941835,bench,-122.6786766,45.5254565
,6452941836,bench,-122.6786754,45.5254369
,6452941837,bench,-122.678685,45.5255625
,6452941838,bench,-122.6786826,45.5255932
,6452941839,bench,-122.6787123,45.5256557
,6452941840,bench,-122.6789987,45.5248966
,6452941841,bench,-122.6789994,45.5248833
,6452941842,bench,-122.6787107,45.5249015
,6452941843,bench,-122.6787122,45.5248941
,6452941844,bench,-122.6789964,45.5248056
,6452941845,bench,-122.6789541,45.5247206
,6452941846,bench,-122.6787059,45.5247768
,6452941847,bench,-122.678707,45.5247979
,6452941848,bench,-122.6787461,45.5242817
,6452941849,bench,-122.6787279,45.5242234
,6452941850,bench,-122.6787279,45.5241988
,6452985933,bench,-122.67891,45.5234899
,6452985934,bench,-122.6789123,45.5234625
,6452985935,bench,-122.678321,45.5213412
Stone Soup,6453783901,restaurant,-122.6773243,45.5253227
,6459518928,bench,-122.6762105,45.5217975
Shanghai Tunnel,6461084952,bar,-122.6725789,45.5226196
Tryst,6461084953,bar,-122.6727144,45.5226218
Opaline's,6461084954,restaurant,-122.6728228,45.5226239
Bar Fifteen,6461084955,bar,-122.6725533,45.5227864
Kit Kat Club,6461084956,stripclub,-122.6729655,45.5226256
Dante's,6461084962,nightclub,-122.6736893,45.5229433
Lonesome's Pizza,6461084963,fast_food,-122.6735894,45.5229439
Kingsland Kitchen,6466142802,restaurant,-122.6738749,45.5217659
,6471033337,bicycle_parking,-122.6815302,45.5287619
,6471033338,bicycle_parking,-122.6810554,45.5287469
,6473572206,bicycle_parking,-122.6819209,45.5271892
,6473572207,bicycle_parking,-122.6811367,45.5279156
,6473572208,bicycle_parking,-122.68104,45.5279177
,6473572209,bicycle_parking,-122.6812171,45.5278269
,6473572210,bicycle_parking,-122.6812176,45.5276691
,6473572211,bicycle_parking,-122.6810293,45.5273251
,6473572212,bicycle_parking,-122.6808603,45.5273214
Chase,6474198297,bank,-122.6770212,45.5203262
OnPoint,6474198303,bank,-122.67666,45.5209952
The Original,6474198304,restaurant,-122.6770778,45.5214827
,6476622589,bicycle_parking,-122.6820408,45.5258755
,6476622590,bicycle_parking,-122.6820104,45.5258765
,6476622591,bicycle_parking,-122.6816936,45.5259016
,6476622592,bicycle_parking,-122.6816487,45.5259061
,6476622593,bicycle_parking,-122.6816197,45.5257434
,6477045901,bicycle_parking,-122.683526,45.5310381
,6477045902,bicycle_parking,-122.6833492,45.5306381
,6477045903,bicycle_parking,-122.6823678,45.5270999
,6477045904,bicycle_parking,-122.6823665,45.5270601
,6477045905,bicycle_parking,-122.6823619,45.5269794
,6477045907,bicycle_parking,-122.6808579,45.5322313
,6477045908,bicycle_parking,-122.6812435,45.5315964
,6477045909,bicycle_parking,-122.6806785,45.5316066
,6477045910,bicycle_parking,-122.6812434,45.5314849
,6477045911,bicycle_parking,-122.6811438,45.5314873
,6478816936,bicycle_parking,-122.6832556,45.5242825
,6478816937,bicycle_parking,-122.682359,45.5309146
,6478816938,bicycle_parking,-122.6823591,45.5313901
,6478816939,bicycle_parking,-122.6816505,45.5314755
,6478906806,bicycle_parking,-122.6809989,45.5243626
,6478906807,bicycle_parking,-122.6812504,45.5242681
,6478966180,bicycle_parking,-122.6805956,45.5314974
,6478966181,bicycle_parking,-122.6805007,45.5316816
,6478966182,bicycle_parking,-122.6805112,45.5318891
,6478966183,bicycle_parking,-122.6805219,45.5321417
,6478966184,bicycle_parking,-122.6806131,45.5322129
,6478966685,bicycle_parking,-122.6804382,45.5324263
,6479125347,bench,-122.6582121,45.5309825
,6479350336,bicycle_parking,-122.6837726,45.5328725
,6479350337,bicycle_parking,-122.6842766,45.5328677
,6479350338,bicycle_parking,-122.684454,45.5328104
,6479350339,bicycle_parking,-122.6847328,45.5322539
,6479350340,bicycle_parking,-122.6837049,45.5315518
,6479379865,bicycle_parking,-122.6846049,45.5301443
,6479397753,bicycle_parking,-122.6816089,45.5314678
,6479397754,bicycle_parking,-122.6813143,45.5312971
,6479397755,bicycle_parking,-122.6813396,45.5312335
,6479425204,bicycle_parking,-122.6845123,45.528581
,6479425205,bicycle_parking,-122.6842903,45.5285475
,6479457534,bicycle_parking,-122.6847471,45.5279739
,6481420105,bicycle_parking,-122.6805263,45.5287542
,6481727912,bicycle_parking,-122.6845921,45.5244088
,6481744219,bicycle_parking,-122.6836585,45.5329786
,6481744220,bicycle_parking,-122.6828242,45.5321766
,6481744221,bicycle_parking,-122.683539,45.5319834
,6483569787,bicycle_parking,-122.6813296,45.5311805
,6483569788,bicycle_parking,-122.6813466,45.5309432
,6483569789,bicycle_parking,-122.6813138,45.5304171
,6483569790,bicycle_parking,-122.6793285,45.5270927
,6483569791,bicycle_parking,-122.6796722,45.5272395
,6483569792,bicycle_parking,-122.6800519,45.527226
,6483569793,bicycle_parking,-122.6800752,45.5272256
,6483569794,bicycle_parking,-122.68037,45.5279073
,6483569795,bicycle_parking,-122.6804553,45.527936
,6483609002,bicycle_parking,-122.6792582,45.5255056
